Account ID,Account Type,Account Age,KYC Status,Historical Fraud Involvement
ACC3352,business,743,1,0
ACC3353,personal,354,1,0
ACC3354,personal,175,1,0
ACC3355,business,1473,1,0
ACC3356,personal,1907,1,0
ACC3357,personal,1690,1,0
ACC3358,personal,2199,1,0
ACC3359,personal,597,1,0
ACC3360,personal,2241,1,0
ACC3361,personal,2605,0,0
ACC3362,personal,1292,1,0
ACC3363,personal,840,1,0
ACC3364,personal,1074,1,0
ACC3365,personal,1994,1,0
ACC3366,personal,282,1,0
ACC3367,personal,3398,0,0
ACC3368,personal,2599,0,0
ACC3369,business,1865,1,0
ACC3370,business,368,1,0
ACC3371,personal,3420,1,1
ACC3372,business,2881,0,1
ACC3373,business,1765,1,0
ACC3374,business,2459,1,0
ACC3375,personal,334,0,0
ACC3376,personal,2895,0,0
ACC3377,business,1513,1,0
ACC3378,business,321,1,0
ACC3379,personal,3126,1,0
ACC3380,business,375,1,0
ACC3381,personal,1280,1,0
ACC3382,business,2558,1,0
ACC3383,business,1690,1,0
ACC3384,personal,1957,0,0
ACC3385,personal,1558,1,0
ACC3386,business,1154,1,0
ACC3387,personal,1325,1,0
ACC3388,personal,2251,1,0
ACC3389,personal,801,1,0
ACC3390,personal,2225,1,0
ACC3391,personal,2885,1,0
ACC3392,personal,290,1,0
ACC3393,personal,3038,1,0
ACC3394,personal,925,1,1
ACC3395,personal,2332,1,0
ACC3396,personal,182,1,1
ACC3397,personal,3050,0,0
ACC3398,personal,269,1,0
ACC3399,personal,1023,1,0
ACC3400,personal,2275,1,0
ACC3401,personal,3617,1,0
ACC3402,personal,3078,1,0
ACC3403,business,2386,1,0
ACC3404,personal,3348,1,0
ACC3405,personal,2782,1,0
ACC3406,personal,1084,1,0
ACC3407,personal,3129,1,0
ACC3408,personal,598,1,0
ACC3409,personal,1077,1,0
ACC3410,personal,1684,1,1
ACC3411,personal,2083,1,0
ACC3412,business,1411,1,0
ACC3413,personal,1340,1,0
ACC3414,personal,510,1,0
ACC3415,personal,977,0,0
ACC3416,business,317,0,0
ACC3417,personal,209,1,0
ACC3418,personal,3563,1,0
ACC3419,personal,3323,1,1
ACC3420,personal,1748,1,0
ACC3421,personal,650,1,0
ACC3422,business,705,1,0
ACC3423,business,3104,1,0
ACC3424,business,2743,1,0
ACC3425,business,1443,1,0
ACC3426,personal,178,1,0
ACC3427,business,2433,1,0
ACC3428,personal,1730,1,0
ACC3429,personal,2054,1,0
ACC3430,business,1222,1,0
ACC3431,personal,2051,1,0
ACC3432,personal,1191,1,0
ACC3433,personal,2223,1,0
ACC3434,personal,2410,1,0
ACC3435,personal,204,1,0
ACC3436,personal,2337,1,0
ACC3437,business,1706,1,0
ACC3438,business,1128,1,0
ACC3439,business,258,1,1
ACC3440,business,1436,1,0
ACC3441,personal,383,0,0
ACC3442,personal,3273,1,0
ACC3443,personal,215,0,0
ACC3444,business,1577,1,0
ACC3445,personal,2533,1,0
ACC3446,personal,1849,1,0
ACC3447,business,445,1,1
ACC3448,personal,491,1,0
ACC3449,business,1658,1,0
ACC3450,personal,670,1,0
ACC3451,personal,486,1,0
ACC3452,business,3157,1,0
ACC3453,personal,530,1,0
ACC3454,personal,2648,1,0
ACC3455,personal,439,1,0
ACC3456,personal,1953,1,1
ACC3457,personal,3053,1,0
ACC3458,personal,3162,1,0
ACC3459,personal,2341,1,0
ACC3460,personal,2308,1,0
ACC3461,business,1103,1,0
ACC3462,personal,1306,1,0
ACC3463,business,1495,0,0
ACC3464,personal,3022,1,0
ACC3465,personal,1209,1,0
ACC3466,personal,3025,1,0
ACC3467,personal,467,1,1
ACC3468,personal,1017,1,0
ACC3469,personal,3502,1,0
ACC3470,personal,3284,1,0
ACC3471,business,3551,1,0
ACC3472,personal,3506,1,0
ACC3473,personal,2414,1,0
ACC3474,personal,2793,1,0
ACC3475,business,960,1,0
ACC3476,business,1908,1,0
ACC3477,personal,221,1,0
ACC3478,personal,1346,1,0
ACC3479,personal,2701,1,0
ACC3480,personal,3209,0,0
ACC3481,business,2367,1,0
ACC3482,personal,1063,1,0
ACC3483,personal,549,1,0
ACC3484,personal,833,1,0
ACC3485,business,3298,1,0
ACC3486,personal,2165,1,0
ACC3487,personal,1051,1,1
ACC3488,personal,445,1,0
ACC3489,personal,190,1,0
ACC3490,personal,12,1,0
ACC3491,personal,3482,1,0
ACC3492,personal,3392,0,0
ACC3493,personal,1617,1,0
ACC3494,personal,2518,1,0
ACC3495,personal,3642,1,0
ACC3496,business,2811,1,0
ACC3497,business,2258,1,0
ACC3498,business,46,1,0
ACC3499,personal,1383,1,0
ACC3500,personal,2588,1,0
ACC3501,business,1882,1,0
ACC3502,personal,2352,1,1
ACC3503,business,3384,1,0
ACC3504,personal,2890,1,1
ACC3505,personal,2180,1,1
ACC3506,personal,2724,1,0
ACC3507,business,2706,1,0
ACC3508,personal,1777,1,0
ACC3509,personal,1464,1,0
ACC3510,personal,1614,1,0
ACC3511,personal,574,1,0
ACC3512,personal,1634,1,0
ACC3513,personal,406,0,0
ACC3514,personal,1256,1,1
ACC3515,personal,3048,1,0
ACC3516,personal,1150,1,0
ACC3517,personal,1855,1,0
ACC3518,business,1425,1,0
ACC3519,business,2303,1,0
ACC3520,personal,273,1,0
ACC3521,personal,2399,1,0
ACC3522,business,1047,1,0
ACC3523,business,2066,1,0
ACC3524,personal,3245,1,0
ACC3525,personal,3553,0,0
ACC3526,personal,696,1,0
ACC3527,personal,291,1,0
ACC3528,personal,694,1,0
ACC3529,business,2771,1,1
ACC3530,business,3010,1,0
ACC3531,personal,1221,1,0
ACC3532,personal,2160,1,0
ACC3533,personal,1001,1,1
ACC3534,personal,845,1,0
ACC3535,personal,1129,1,0
ACC3536,personal,2363,1,0
ACC3537,personal,3588,1,0
ACC3538,personal,255,1,0
ACC3539,personal,462,1,0
ACC3540,personal,2123,1,1
ACC3541,personal,2518,1,0
ACC3542,business,2952,1,0
ACC3543,business,529,1,0
ACC3544,personal,1197,1,0
ACC3545,business,1735,1,0
ACC3546,personal,1159,0,0
ACC3547,personal,1708,1,0
ACC3548,personal,2385,1,0
ACC3549,personal,2433,1,0
ACC3550,business,1729,1,1
ACC3551,personal,2185,1,0
ACC3552,personal,2051,1,0
ACC3553,personal,2968,1,0
ACC3554,personal,1992,1,1
ACC3555,business,547,1,0
ACC3556,personal,2738,0,0
ACC3557,personal,2649,1,0
ACC3558,personal,1576,1,0
ACC3559,personal,2434,1,0
ACC3560,business,2170,1,0
ACC3561,personal,1882,1,0
ACC3562,personal,1403,1,0
ACC3563,personal,1925,0,0
ACC3564,business,1102,1,0
ACC3565,personal,599,1,1
ACC3566,personal,1010,0,0
ACC3567,business,3224,1,0
ACC3568,personal,1826,1,0
ACC3569,business,924,1,0
ACC3570,business,2484,1,0
ACC3571,business,2372,1,0
ACC3572,personal,3294,1,0
ACC3573,business,1486,0,0
ACC3574,personal,2787,1,0
ACC3575,personal,2542,1,0
ACC3576,personal,1245,1,0
ACC3577,business,3401,1,0
ACC3578,personal,1553,1,0
ACC3579,personal,1689,1,0
ACC3580,personal,798,1,0
ACC3581,personal,2362,0,0
ACC3582,personal,1420,1,0
ACC3583,personal,1692,1,0
ACC3584,personal,212,1,0
ACC3585,personal,1312,1,0
ACC3586,personal,344,1,0
ACC3587,personal,1780,1,0
ACC3588,personal,1932,1,0
ACC3589,personal,2890,1,0
ACC3590,business,1355,1,0
ACC3591,personal,2835,0,0
ACC3592,personal,3252,1,0
ACC3593,business,354,0,0
ACC3594,personal,3257,1,0
ACC3595,personal,1032,1,0
ACC3596,personal,901,1,0
ACC3597,personal,250,1,0
ACC3598,personal,686,1,0
ACC3599,personal,1389,0,0
ACC3600,personal,769,1,0
ACC3601,personal,2040,1,0
ACC3602,business,48,1,0
ACC3603,personal,3288,1,0
ACC3604,personal,3332,1,0
ACC3605,personal,2364,1,0
ACC3606,business,3297,1,0
ACC3607,business,2306,1,0
ACC3608,personal,172,1,0
ACC3609,personal,3476,0,0
ACC3610,personal,928,1,0
ACC3611,personal,1020,1,0
ACC3612,personal,2812,1,0
ACC3613,personal,1378,1,0
ACC3614,personal,1640,1,0
ACC3615,personal,2665,1,0
ACC3616,personal,2767,1,0
ACC3617,business,2304,0,0
ACC3618,personal,1580,1,0
ACC3619,personal,383,1,0
ACC3620,business,2402,1,0
ACC3621,business,2828,1,0
ACC3622,personal,3021,1,0
ACC3623,personal,187,1,0
ACC3624,personal,1120,1,0
ACC3625,personal,2975,1,0
ACC3626,business,581,1,0
ACC3627,business,2728,1,0
ACC3628,personal,3203,1,0
ACC3629,personal,267,1,0
ACC3630,business,1397,0,0
ACC3631,business,1300,1,0
ACC3632,business,1325,1,0
ACC3633,personal,424,1,0
ACC3634,personal,1511,1,0
ACC3635,personal,2785,0,0
ACC3636,personal,2264,1,0
ACC3637,personal,2777,1,0
ACC3638,personal,2858,0,0
ACC3639,business,3344,1,0
ACC3640,personal,34,1,0
ACC3641,personal,1675,1,0
ACC3642,business,3089,1,0
ACC3643,personal,87,1,1
ACC3644,personal,3271,1,0
ACC3645,business,2959,1,0
ACC3646,personal,1970,1,0
ACC3647,personal,941,1,0
ACC3648,business,449,1,0
ACC3649,personal,2714,1,0
ACC3650,business,2432,1,0
ACC3651,personal,1884,1,0
ACC3652,personal,70,1,0
ACC3653,business,2796,0,0
ACC3654,personal,1832,1,0
ACC3655,personal,1367,1,0
ACC3656,personal,245,1,1
ACC3657,personal,3334,1,0
ACC3658,personal,3451,1,0
ACC3659,personal,1379,1,0
ACC3660,personal,1404,1,0
ACC3661,personal,2570,1,0
ACC3662,personal,2318,1,0
ACC3663,personal,3379,1,0
ACC3664,personal,226,1,0
ACC3665,personal,129,1,1
ACC3666,personal,2085,1,0
ACC3667,personal,213,1,0
ACC3668,personal,1542,1,0
ACC3669,personal,3066,1,0
ACC3670,personal,2120,1,0
ACC3671,business,3545,1,0
ACC3672,personal,267,1,0
ACC3673,personal,120,1,0
ACC3674,personal,2220,1,0
ACC3675,business,715,1,0
ACC3676,personal,1732,1,0
ACC3677,personal,1586,1,0
ACC3678,business,584,1,0
ACC3679,personal,3512,1,0
ACC3680,business,2856,1,0
ACC3681,personal,869,1,0
ACC3682,business,1374,1,0
ACC3683,personal,3303,1,0
ACC3684,personal,2110,1,0
ACC3685,personal,592,1,1
ACC3686,personal,731,1,0
ACC3687,personal,2959,1,0
ACC3688,personal,3221,1,0
ACC3689,personal,2391,1,0
ACC3690,personal,1374,1,0
ACC3691,personal,2734,1,0
ACC3692,personal,1867,1,0
ACC3693,personal,3230,1,1
ACC3694,personal,807,1,0
ACC3695,personal,2267,1,0
ACC3696,personal,3477,1,0
ACC3697,personal,2218,1,0
ACC3698,personal,1148,1,0
ACC3699,personal,1238,1,0
ACC3700,personal,1822,1,0
ACC3701,personal,2271,1,0
ACC3702,business,212,0,0
ACC3703,personal,1635,1,0
ACC3704,personal,1360,1,0
ACC3705,personal,2216,1,0
ACC3706,personal,3329,0,0
ACC3707,personal,2519,1,0
ACC3708,personal,2415,1,0
ACC3709,personal,573,1,0
ACC3710,personal,1032,1,0
ACC3711,business,392,1,0
ACC3712,personal,2762,1,0
ACC3713,personal,2732,1,0
ACC3714,personal,2590,1,0
ACC3715,business,77,1,0
ACC3716,personal,1939,1,0
ACC3717,personal,67,1,0
ACC3718,personal,1723,1,0
ACC3719,personal,3268,0,0
ACC3720,personal,2650,0,0
ACC3721,personal,876,1,0
ACC3722,personal,1504,1,0
ACC3723,personal,3516,1,0
ACC3724,business,3469,0,0
ACC3725,personal,704,1,0
ACC3726,personal,1707,1,0
ACC3727,business,3200,1,0
ACC3728,personal,2363,1,0
ACC3729,personal,2015,1,0
ACC3730,personal,2337,1,0
ACC3731,personal,3548,1,0
ACC3732,personal,2714,1,0
ACC3733,business,2086,1,0
ACC3734,personal,2500,1,0
ACC3735,personal,1377,1,0
ACC3736,personal,3505,1,0
ACC3737,personal,125,1,0
ACC3738,personal,2969,0,0
ACC3739,personal,1489,1,0
ACC3740,personal,329,1,0
ACC3741,personal,81,1,0
ACC3742,personal,2468,1,0
ACC3743,business,119,1,0
ACC3744,personal,261,1,0
ACC3745,business,2808,1,0
ACC3746,personal,704,1,0
ACC3747,personal,2496,1,0
ACC3748,personal,2973,1,0
ACC3749,business,2053,1,0
ACC3750,personal,3592,1,0
ACC3751,personal,522,1,0
ACC3752,personal,1213,1,0
ACC3753,personal,1988,1,0
ACC3754,personal,1608,1,0
ACC3755,personal,3527,1,0
ACC3756,personal,207,1,0
ACC3757,personal,3128,1,0
ACC3758,personal,3487,1,0
ACC3759,personal,2700,1,0
ACC3760,personal,3629,1,0
ACC3761,personal,3200,1,0
ACC3762,personal,48,1,0
ACC3763,personal,155,1,0
ACC3764,personal,2631,1,0
ACC3765,personal,3314,1,0
ACC3766,personal,1546,1,1
ACC3767,personal,2183,1,0
ACC3768,personal,1963,1,0
ACC3769,personal,3219,1,0
ACC3770,personal,2180,1,0
ACC3771,business,657,1,0
ACC3772,personal,149,1,0
ACC3773,personal,2122,1,0
ACC3774,personal,3497,1,0
ACC3775,personal,1958,1,0
ACC3776,personal,999,1,0
ACC3777,business,887,1,0
ACC3778,personal,3584,1,0
ACC3779,personal,274,0,0
ACC3780,personal,2528,1,1
ACC3781,personal,1383,1,0
ACC3782,personal,2833,1,0
ACC3783,personal,1621,1,0
ACC3784,business,3288,1,0
ACC3785,personal,3426,1,0
ACC3786,personal,2526,1,0
ACC3787,personal,727,1,0
ACC3788,business,2476,1,0
ACC3789,personal,2957,1,0
ACC3790,personal,915,1,0
ACC3791,personal,1639,1,0
ACC3792,personal,3644,0,0
ACC3793,personal,615,1,0
ACC3794,personal,2081,1,0
ACC3795,business,1759,1,0
ACC3796,personal,999,1,0
ACC3797,business,949,1,0
ACC3798,business,3359,1,0
ACC3799,business,3453,1,0
ACC3800,business,1866,0,0
ACC3801,personal,1319,1,0
ACC3802,personal,3271,1,0
ACC3803,personal,2785,1,0
ACC3804,personal,3354,1,0
ACC3805,personal,890,1,0
ACC3806,personal,1600,1,0
ACC3807,personal,2176,1,0
ACC3808,personal,364,1,0
ACC3809,personal,349,1,1
ACC3810,personal,745,1,0
ACC3811,business,2028,1,0
ACC3812,personal,2042,1,0
ACC3813,personal,3040,1,0
ACC3814,personal,1924,1,0
ACC3815,business,2046,1,0
ACC3816,personal,2317,1,0
ACC3817,personal,2190,1,0
ACC3818,personal,806,1,0
ACC3819,personal,1755,1,0
ACC3820,personal,2679,1,0
ACC3821,personal,767,0,0
ACC3822,personal,2987,0,0
ACC3823,personal,2022,1,0
ACC3824,personal,1723,1,0
ACC3825,business,1392,1,0
ACC3826,personal,116,1,0
ACC3827,personal,3084,1,0
ACC3828,personal,1641,1,0
ACC3829,personal,1088,1,0
ACC3830,personal,1265,1,0
ACC3831,business,2517,1,0
ACC3832,personal,2732,1,0
ACC3833,personal,669,1,0
ACC3834,business,3494,1,0
ACC3835,personal,2983,1,0
ACC3836,personal,1788,1,0
ACC3837,business,2362,1,0
ACC3838,personal,1888,1,0
ACC3839,personal,2631,1,1
ACC3840,personal,2666,1,0
ACC3841,personal,3409,1,0
ACC3842,personal,3532,1,0
ACC3843,business,763,1,0
ACC3844,personal,2148,1,0
ACC3845,personal,2619,1,0
ACC3846,business,359,1,0
ACC3847,personal,2033,1,0
ACC3848,personal,870,0,0
ACC3849,business,895,1,0
ACC3850,personal,1470,1,0
ACC3851,personal,1523,1,1
ACC3852,personal,3566,1,0
ACC3853,personal,1873,1,0
ACC3854,personal,368,0,0
ACC3855,business,568,1,0
ACC3856,personal,117,1,0
ACC3857,personal,1382,1,0
ACC3858,personal,2849,1,0
ACC3859,personal,837,1,0
ACC3860,business,1427,1,0
ACC3861,personal,3606,1,0
ACC3862,personal,3258,0,0
ACC3863,personal,30,1,0
ACC3864,personal,3641,1,0
ACC3865,personal,2167,1,0
ACC3866,personal,564,1,0
ACC3867,personal,844,0,0
ACC3868,personal,2868,1,0
ACC3869,personal,2060,1,0
ACC3870,personal,3305,1,0
ACC3871,personal,928,1,0
ACC3872,personal,3278,1,0
ACC3873,personal,1766,1,0
ACC3874,personal,794,1,0
ACC3875,personal,1083,1,0
ACC3876,business,784,1,0
ACC3877,business,1909,1,0
ACC3878,personal,444,1,0
ACC3879,personal,1570,1,0
ACC3880,personal,298,1,0
ACC3881,personal,89,1,0
ACC3882,personal,864,1,0
ACC3883,personal,2461,1,0
ACC3884,personal,2305,1,0
ACC3885,personal,639,1,0
ACC3886,personal,1121,1,0
ACC3887,personal,596,1,0
ACC3888,personal,1139,1,0
ACC3889,personal,599,1,0
ACC3890,personal,566,1,0
ACC3891,personal,1309,1,0
ACC3892,personal,3501,1,0
ACC3893,personal,116,1,0
ACC3894,personal,1415,1,0
ACC3895,personal,3522,0,0
ACC3896,personal,230,1,0
ACC3897,personal,3166,1,0
ACC3898,personal,130,1,0
ACC3899,business,3380,1,0
ACC3900,personal,1506,1,0
ACC3901,personal,1966,1,0
ACC3902,personal,2297,1,0
ACC3903,personal,2578,1,0
ACC3904,personal,427,1,0
ACC3905,personal,70,1,0
ACC3906,personal,113,1,0
ACC3907,personal,1259,1,0
ACC3908,business,1461,1,0
ACC3909,personal,134,1,0
ACC3910,business,3309,1,0
ACC3911,personal,407,1,0
ACC3912,personal,3538,1,0
ACC3913,personal,1883,1,0
ACC3914,personal,208,1,0
ACC3915,personal,1669,0,0
ACC3916,personal,1330,1,0
ACC3917,personal,3235,1,0
ACC3918,personal,3319,0,0
ACC3919,personal,3010,1,0
ACC3920,personal,312,1,0
ACC3921,personal,731,1,0
ACC3922,personal,1746,1,0
ACC3923,business,3008,1,0
ACC3924,personal,1359,1,0
ACC3925,personal,324,1,1
ACC3926,personal,3525,1,0
ACC3927,personal,2100,1,0
ACC3928,personal,570,1,0
ACC3929,personal,3481,1,0
ACC3930,personal,2332,1,0
ACC3931,personal,2561,1,0
ACC3932,business,1996,1,0
ACC3933,personal,2831,1,0
ACC3934,personal,3429,1,0
ACC3935,personal,2218,1,0
ACC3936,personal,1660,1,0
ACC3937,personal,1485,1,0
ACC3938,business,915,0,0
ACC3939,personal,247,1,0
ACC3940,personal,66,1,0
ACC3941,personal,904,1,0
ACC3942,personal,3235,1,0
ACC3943,personal,2578,1,0
ACC3944,personal,3576,1,0
ACC3945,business,3337,1,0
ACC3946,personal,749,1,0
ACC3947,personal,68,1,0
ACC3948,personal,1718,1,0
ACC3949,business,2137,1,0
ACC3950,personal,1277,1,0
ACC3951,personal,809,1,0
ACC3952,personal,2464,0,0
ACC3953,personal,588,1,0
ACC3954,personal,1924,1,0
ACC3955,personal,2371,1,0
ACC3956,personal,2409,1,0
ACC3957,personal,215,1,0
ACC3958,personal,1045,1,0
ACC3959,personal,2388,1,0
ACC3960,business,1835,0,0
ACC3961,personal,798,1,0
ACC3962,personal,2732,1,0
ACC3963,personal,506,1,0
ACC3964,personal,3427,1,0
ACC3965,business,2992,0,0
ACC3966,business,1003,1,0
ACC3967,personal,2879,1,0
ACC3968,personal,3531,1,0
ACC3969,personal,2525,1,0
ACC3970,personal,1127,1,0
ACC3971,personal,564,0,0
ACC3972,personal,666,1,0
ACC3973,personal,881,1,0
ACC3974,business,1723,0,0
ACC3975,business,2787,1,0
ACC3976,business,1485,1,0
ACC3977,personal,640,1,0
ACC3978,business,1080,1,0
ACC3979,personal,1992,1,0
ACC3980,personal,1283,1,0
ACC3981,business,1682,1,0
ACC3982,business,3302,1,0
ACC3983,personal,2532,1,0
ACC3984,personal,1594,1,0
ACC3985,business,423,1,0
ACC3986,personal,3277,1,1
ACC3987,business,854,1,0
ACC3988,personal,1776,1,0
ACC3989,business,2055,1,0
ACC3990,business,3366,1,0
ACC3991,personal,2278,1,0
ACC3992,personal,2440,1,0
ACC3993,personal,2677,1,0
ACC3994,personal,1418,1,0
ACC3995,business,2517,1,0
ACC3996,personal,1107,1,0
ACC3997,personal,2405,1,1
ACC3998,business,616,1,0
ACC3999,business,2313,1,0
ACC4000,personal,2997,1,0
ACC4001,business,1015,1,0
ACC4002,personal,3248,1,0
ACC4003,personal,2865,1,0
ACC4004,personal,2818,1,0
ACC4005,personal,1704,1,1
ACC4006,personal,865,0,0
ACC4007,personal,1701,1,0
ACC4008,personal,895,1,0
ACC4009,personal,850,1,0
ACC4010,personal,1488,1,0
ACC4011,personal,772,1,0
ACC4012,personal,3072,1,0
ACC4013,personal,2754,0,0
ACC4014,personal,373,1,0
ACC4015,business,2205,1,0
ACC4016,personal,648,1,0
ACC4017,personal,1481,1,0
ACC4018,personal,2053,1,0
ACC4019,personal,173,1,0
ACC4020,personal,1344,1,0
ACC4021,business,2287,1,0
ACC4022,personal,2918,1,0
ACC4023,personal,5,1,0
ACC4024,personal,1656,1,0
ACC4025,personal,1775,1,0
ACC4026,personal,570,1,0
ACC4027,personal,1463,1,0
ACC4028,personal,2538,1,0
ACC4029,business,1313,1,0
ACC4030,personal,1899,1,0
ACC4031,personal,3547,1,0
ACC4032,personal,271,1,0
ACC4033,personal,2457,1,0
ACC4034,personal,3004,1,0
ACC4035,personal,2817,1,0
ACC4036,personal,1321,1,0
ACC4037,personal,272,1,0
ACC4038,personal,156,1,0
ACC4039,personal,742,1,0
ACC4040,personal,786,1,0
ACC4041,personal,1978,1,0
ACC4042,personal,1705,1,0
ACC4043,personal,2423,1,0
ACC4044,personal,3404,1,0
ACC4045,personal,3570,1,1
ACC4046,personal,1329,1,0
ACC4047,personal,1291,0,0
ACC4048,personal,1118,1,0
ACC4049,personal,3080,1,0
ACC4050,personal,3382,1,0
ACC4051,personal,564,1,0
ACC4052,personal,2223,0,0
ACC4053,personal,289,1,0
ACC4054,business,3059,1,0
ACC4055,personal,2593,1,0
ACC4056,personal,798,1,0
ACC4057,personal,1595,1,0
ACC4058,personal,1494,1,0
ACC4059,personal,2238,1,0
ACC4060,personal,1217,1,1
ACC4061,personal,338,1,0
ACC4062,personal,2918,1,0
ACC4063,personal,3606,1,0
ACC4064,personal,317,1,0
ACC4065,personal,173,1,0
ACC4066,personal,2586,1,0
ACC4067,personal,1442,1,0
ACC4068,personal,474,1,0
ACC4069,personal,2018,1,0
ACC4070,business,695,1,0
ACC4071,personal,1600,1,0
ACC4072,business,1819,1,0
ACC4073,personal,2449,1,0
ACC4074,personal,3289,0,0
ACC4075,personal,627,0,0
ACC4076,personal,173,1,0
ACC4077,personal,1292,1,0
ACC4078,personal,1032,1,0
ACC4079,business,2243,1,0
ACC4080,business,2780,1,0
ACC4081,personal,2826,1,0
ACC4082,business,412,1,0
ACC4083,business,2849,1,0
ACC4084,personal,3482,1,0
ACC4085,business,2067,0,0
ACC4086,personal,2529,1,0
ACC4087,personal,98,1,0
ACC4088,personal,3434,1,0
ACC4089,personal,3436,0,0
ACC4090,personal,1121,1,0
ACC4091,business,891,1,0
ACC4092,personal,341,1,0
ACC4093,personal,1770,0,0
ACC4094,personal,2976,1,0
ACC4095,personal,457,1,0
ACC4096,personal,462,1,0
ACC4097,business,1676,1,0
ACC4098,personal,2097,1,0
ACC4099,personal,1354,1,0
ACC4100,business,1131,1,0
ACC4101,personal,3489,1,0
ACC4102,business,3306,1,0
ACC4103,personal,1466,1,0
ACC4104,personal,1849,0,0
ACC4105,personal,264,1,0
ACC4106,personal,713,1,0
ACC4107,business,1891,1,0
ACC4108,business,3073,0,0
ACC4109,personal,2327,1,0
ACC4110,personal,3454,1,0
ACC4111,personal,1320,1,0
ACC4112,personal,489,1,0
ACC4113,personal,2231,1,0
ACC4114,personal,742,1,0
ACC4115,personal,2408,1,0
ACC4116,business,3237,1,0
ACC4117,personal,1618,1,0
ACC4118,business,2812,1,0
ACC4119,personal,1863,1,0
ACC4120,personal,98,1,0
ACC4121,personal,3438,1,0
ACC4122,business,2847,1,1
ACC4123,personal,1214,0,0
ACC4124,business,686,1,0
ACC4125,business,3556,1,0
ACC4126,personal,2700,1,0
ACC4127,personal,952,1,0
ACC4128,personal,542,1,0
ACC4129,business,652,1,0
ACC4130,personal,200,1,0
ACC4131,business,2479,1,0
ACC4132,personal,622,1,1
ACC4133,personal,1240,1,0
ACC4134,personal,2360,1,0
ACC4135,personal,784,1,1
ACC4136,personal,1252,1,0
ACC4137,personal,3175,1,0
ACC4138,personal,2173,1,0
